date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-08-25 23:30:00,38.24,10.57,2.59,0.020363,76.27,94.3,84600,Weekend,Saturday,Medium_Load
2018-08-25 23:45:00,34.16,3.9,0.97,0.015888,88.2,84.65,85500,Weekend,Saturday,Medium_Load
2018-08-26 00:00:00,48.07,9.55,4.41,0.02316,90.72,86.16,0,Weekend,Sunday,Medium_Load
2018-08-26 00:15:00,34.3,3.62,4.63,0.012956,79.59,90.4,900,Weekend,Sunday,Medium_Load
2018-08-26 00:30:00,101.19,37.15,0.87,0.053465,92.8,83.3,1800,Weekend,Sunday,Maximum_Load
2018-08-26 00:45:00,15.6,0.58,0.32,0.008516,76.89,98.03,2700,Weekend,Sunday,Light_Load
2018-08-26 01:00:00,58.88,8.73,1.09,0.027843,77.51,85.49,3600,Weekend,Sunday,Medium_Load
2018-08-26 01:15:00,101.13,31.53,0.0,0.050332,86.52,78.07,4500,Weekend,Sunday,Maximum_Load
2018-08-26 01:30:00,12.81,5.39,0.0,0.004321,83.98,98.71,5400,Weekend,Sunday,Light_Load
2018-08-26 01:45:00,11.32,2.42,0.0,0.007007,81.42,81.67,6300,Weekend,Sunday,Light_Load
2018-08-26 02:00:00,42.57,10.0,2.62,0.023733,77.82,97.17,7200,Weekend,Sunday,Medium_Load
2018-08-26 02:15:00,47.91,6.65,2.64,0.024111,84.15,97.65,8100,Weekend,Sunday,Medium_Load
2018-08-26 02:30:00,53.05,23.18,3.31,0.026964,88.53,84.54,9000,Weekend,Sunday,Medium_Load
2018-08-26 02:45:00,54.97,6.45,1.78,0.02738,97.98,86.17,9900,Weekend,Sunday,Medium_Load
2018-08-26 03:00:00,48.06,8.73,3.37,0.029293,93.59,95.74,10800,Weekend,Sunday,Medium_Load
2018-08-26 03:15:00,13.31,2.12,2.77,0.004203,70.86,87.27,11700,Weekend,Sunday,Light_Load
2018-08-26 03:30:00,14.27,4.5,3.54,0.00905,79.88,88.58,12600,Weekend,Sunday,Light_Load
2018-08-26 03:45:00,23.3,2.57,0.0,0.010024,77.82,92.78,13500,Weekend,Sunday,Light_Load
2018-08-26 04:00:00,14.13,2.65,1.14,0.006253,79.85,87.18,14400,Weekend,Sunday,Light_Load
2018-08-26 04:15:00,23.97,5.38,2.4,0.013246,85.45,85.89,15300,Weekend,Sunday,Light_Load
2018-08-26 04:30:00,24.36,3.06,0.0,0.014609,85.56,99.17,16200,Weekend,Sunday,Light_Load
2018-08-26 04:45:00,32.01,8.99,2.06,0.016266,71.71,86.08,17100,Weekend,Sunday,Light_Load
2018-08-26 05:00:00,42.62,6.66,2.52,0.024379,89.64,85.0,18000,Weekend,Sunday,Medium_Load
2018-08-26 05:15:00,17.3,0.92,5.15,0.011188,76.68,79.61,18900,Weekend,Sunday,Light_Load
2018-08-26 05:30:00,15.27,0.0,5.55,0.009528,94.81,98.85,19800,Weekend,Sunday,Medium_Load
2018-08-26 05:45:00,35.84,9.91,3.88,0.023568,83.97,95.7,20700,Weekend,Sunday,Medium_Load
2018-08-26 06:00:00,35.66,14.34,3.58,0.019289,91.36,94.62,21600,Weekend,Sunday,Medium_Load
2018-08-26 06:15:00,57.57,19.28,0.02,0.02979,95.9,96.28,22500,Weekend,Sunday,Medium_Load
2018-08-26 06:30:00,77.07,18.08,0.0,0.036404,93.64,75.87,23400,Weekend,Sunday,Medium_Load
2018-08-26 06:45:00,58.62,10.23,3.07,0.032038,85.42,86.03,24300,Weekend,Sunday,Medium_Load
2018-08-26 07:00:00,27.76,9.58,0.0,0.014762,78.57,95.21,25200,Weekend,Sunday,Light_Load
2018-08-26 07:15:00,14.04,1.54,5.47,0.006658,81.53,81.55,26100,Weekend,Sunday,Light_Load
2018-08-26 07:30:00,10.04,7.48,3.46,0.004871,71.99,94.85,27000,Weekend,Sunday,Light_Load
2018-08-26 07:45:00,17.55,8.38,1.43,0.009983,76.96,87.27,27900,Weekend,Sunday,Light_Load
2018-08-26 08:00:00,14.34,2.41,4.1,0.009744,73.93,83.97,28800,Weekend,Sunday,Light_Load
2018-08-26 08:15:00,12.27,2.55,0.0,0.006342,75.99,92.54,29700,Weekend,Sunday,Light_Load
2018-08-26 08:30:00,52.24,13.21,2.54,0.028607,89.19,90.71,30600,Weekend,Sunday,Medium_Load
2018-08-26 08:45:00,65.04,14.59,0.56,0.032028,93.67,82.48,31500,Weekend,Sunday,Maximum_Load
2018-08-26 09:00:00,60.93,6.26,0.03,0.027197,81.41,91.71,32400,Weekend,Sunday,Medium_Load
2018-08-26 09:15:00,80.31,10.19,3.3,0.038341,89.07,90.3,33300,Weekend,Sunday,Maximum_Load
2018-08-26 09:30:00,47.37,13.63,2.72,0.021208,97.52,90.75,34200,Weekend,Sunday,Medium_Load
2018-08-26 09:45:00,49.27,9.4,0.0,0.025074,82.27,89.2,35100,Weekend,Sunday,Medium_Load
2018-08-26 10:00:00,40.5,14.3,1.75,0.018277,86.56,89.23,36000,Weekend,Sunday,Medium_Load
2018-08-26 10:15:00,27.34,2.57,4.16,0.013578,78.21,76.03,36900,Weekend,Sunday,Light_Load
2018-08-26 10:30:00,22.83,4.45,3.72,0.012489,98.1,98.54,37800,Weekend,Sunday,Medium_Load
2018-08-26 10:45:00,112.27,37.45,1.63,0.056533,88.52,97.68,38700,Weekend,Sunday,Maximum_Load
2018-08-26 11:00:00,41.09,13.86,3.9,0.019898,96.59,91.64,39600,Weekend,Sunday,Medium_Load
2018-08-26 11:15:00,23.34,5.49,3.81,0.009766,78.8,87.16,40500,Weekend,Sunday,Light_Load
2018-08-26 11:30:00,48.67,8.36,0.0,0.022303,97.18,99.01,41400,Weekend,Sunday,Medium_Load
2018-08-26 11:45:00,22.13,6.07,1.48,0.010545,81.56,86.98,42300,Weekend,Sunday,Light_Load
2018-08-26 12:00:00,14.05,7.2,3.69,0.008712,79.56,83.2,43200,Weekend,Sunday,Light_Load
2018-08-26 12:15:00,48.25,11.49,4.56,0.019737,94.18,81.76,44100,Weekend,Sunday,Medium_Load
2018-08-26 12:30:00,60.82,12.33,1.44,0.030265,99.89,81.83,45000,Weekend,Sunday,Medium_Load
2018-08-26 12:45:00,45.46,12.64,1.03,0.017492,97.45,86.87,45900,Weekend,Sunday,Medium_Load
2018-08-26 13:00:00,110.31,29.59,0.62,0.058298,99.0,97.34,46800,Weekend,Sunday,Maximum_Load
2018-08-26 13:15:00,48.68,11.27,0.0,0.020703,95.19,80.78,47700,Weekend,Sunday,Medium_Load
2018-08-26 13:30:00,32.1,5.62,2.76,0.012911,79.22,80.82,48600,Weekend,Sunday,Medium_Load
2018-08-26 13:45:00,9.95,0.85,3.84,0.002095,84.55,87.22,49500,Weekend,Sunday,Light_Load
2018-08-26 14:00:00,19.6,2.47,4.0,0.010138,76.71,99.46,50400,Weekend,Sunday,Light_Load
2018-08-26 14:15:00,23.63,7.86,5.11,0.011658,81.88,88.14,51300,Weekend,Sunday,Medium_Load
2018-08-26 14:30:00,53.85,18.72,1.2,0.027497,77.19,89.06,52200,Weekend,Sunday,Medium_Load
2018-08-26 14:45:00,8.78,3.5,0.97,0.004156,82.91,95.79,53100,Weekend,Sunday,Light_Load
2018-08-26 15:00:00,3.0,1.79,3.71,0.000475,82.33,93.66,54000,Weekend,Sunday,Light_Load
2018-08-26 15:15:00,44.35,11.27,2.77,0.020544,98.24,78.38,54900,Weekend,Sunday,Medium_Load
2018-08-26 15:30:00,30.53,12.3,4.02,0.013678,79.55,87.43,55800,Weekend,Sunday,Medium_Load
2018-08-26 15:45:00,32.27,5.25,4.21,0.016025,88.84,77.73,56700,Weekend,Sunday,Medium_Load
2018-08-26 16:00:00,31.28,11.63,0.01,0.01672,87.98,95.85,57600,Weekend,Sunday,Medium_Load
2018-08-26 16:15:00,11.43,3.5,3.77,0.003516,86.62,78.61,58500,Weekend,Sunday,Light_Load
2018-08-26 16:30:00,34.53,15.0,2.61,0.015999,99.55,90.9,59400,Weekend,Sunday,Medium_Load
2018-08-26 16:45:00,88.08,30.22,2.91,0.043766,89.39,96.6,60300,Weekend,Sunday,Maximum_Load
2018-08-26 17:00:00,18.27,4.68,4.13,0.014415,81.46,99.02,61200,Weekend,Sunday,Light_Load
2018-08-26 17:15:00,48.22,13.24,1.69,0.027098,77.91,97.5,62100,Weekend,Sunday,Medium_Load
2018-08-26 17:30:00,67.12,21.53,1.97,0.030389,95.28,84.32,63000,Weekend,Sunday,Medium_Load
2018-08-26 17:45:00,70.78,19.33,3.62,0.034559,86.14,84.64,63900,Weekend,Sunday,Medium_Load
2018-08-26 18:00:00,7.68,0.86,1.36,0.002937,75.91,95.92,64800,Weekend,Sunday,Light_Load
2018-08-26 18:15:00,56.96,23.97,3.0,0.028346,92.7,76.06,65700,Weekend,Sunday,Maximum_Load
2018-08-26 18:30:00,35.71,13.85,4.26,0.01718,93.15,79.67,66600,Weekend,Sunday,Medium_Load
2018-08-26 18:45:00,41.87,15.99,2.59,0.023821,81.57,82.91,67500,Weekend,Sunday,Medium_Load
2018-08-26 19:00:00,27.98,7.92,3.09,0.014801,86.31,81.39,68400,Weekend,Sunday,Light_Load
2018-08-26 19:15:00,34.64,7.05,2.05,0.016487,75.2,95.08,69300,Weekend,Sunday,Medium_Load
2018-08-26 19:30:00,44.55,11.39,0.53,0.021878,81.56,95.28,70200,Weekend,Sunday,Medium_Load
2018-08-26 19:45:00,5.07,0.0,3.69,0.003162,85.15,75.54,71100,Weekend,Sunday,Light_Load
2018-08-26 20:00:00,7.9,1.33,1.59,0.001639,74.86,87.36,72000,Weekend,Sunday,Light_Load
2018-08-26 20:15:00,22.63,6.08,3.52,0.011806,96.65,99.86,72900,Weekend,Sunday,Medium_Load
2018-08-26 20:30:00,3.0,3.9,0.0,0.004659,82.25,78.07,73800,Weekend,Sunday,Light_Load
2018-08-26 20:45:00,61.65,14.53,1.86,0.029272,95.85,85.13,74700,Weekend,Sunday,Medium_Load
2018-08-26 21:00:00,19.99,5.64,4.14,0.007909,70.46,83.55,75600,Weekend,Sunday,Light_Load
2018-08-26 21:15:00,8.75,1.08,0.0,0.005355,85.21,89.83,76500,Weekend,Sunday,Light_Load
2018-08-26 21:30:00,57.91,17.06,4.15,0.027561,91.49,84.72,77400,Weekend,Sunday,Medium_Load
2018-08-26 21:45:00,3.0,0.0,3.59,0.001734,72.3,83.39,78300,Weekend,Sunday,Light_Load
2018-08-26 22:00:00,79.03,31.78,2.78,0.037846,89.18,99.67,79200,Weekend,Sunday,Maximum_Load
2018-08-26 22:15:00,45.4,13.95,2.44,0.021039,83.46,80.39,80100,Weekend,Sunday,Medium_Load
2018-08-26 22:30:00,62.08,14.13,3.07,0.03055,88.1,83.27,81000,Weekend,Sunday,Medium_Load
2018-08-26 22:45:00,46.36,14.33,3.02,0.02563,81.81,84.38,81900,Weekend,Sunday,Medium_Load
2018-08-26 23:00:00,51.88,5.02,2.92,0.025377,78.75,98.04,82800,Weekend,Sunday,Medium_Load
2018-08-26 23:15:00,10.26,0.56,2.99,0.00195,84.11,82.66,83700,Weekend,Sunday,Light_Load
2018-08-26 23:30:00,48.31,19.66,4.01,0.025922,95.66,86.52,84600,Weekend,Sunday,Medium_Load
2018-08-26 23:45:00,24.79,6.0,0.27,0.01213,73.52,97.14,85500,Weekend,Sunday,Light_Load
2018-08-27 00:00:00,3.0,2.57,1.79,0.002065,74.92,94.19,0,Weekday,Monday,Light_Load
2018-08-27 00:15:00,24.42,3.19,4.23,0.010294,87.27,87.06,900,Weekday,Monday,Light_Load
2018-08-27 00:30:00,42.5,12.33,0.97,0.021991,97.41,75.95,1800,Weekday,Monday,Medium_Load
2018-08-27 00:45:00,4.73,0.36,3.29,0.002066,77.57,86.88,2700,Weekday,Monday,Light_Load
2018-08-27 01:00:00,14.16,2.07,3.77,0.006791,83.47,85.74,3600,Weekday,Monday,Light_Load
2018-08-27 01:15:00,65.96,8.35,3.48,0.029802,75.18,80.28,4500,Weekday,Monday,Medium_Load
2018-08-27 01:30:00,13.05,5.25,4.28,0.004355,84.67,93.81,5400,Weekday,Monday,Light_Load
2018-08-27 01:45:00,51.7,6.03,4.8,0.027029,83.33,86.86,6300,Weekday,Monday,Medium_Load
2018-08-27 02:00:00,23.3,9.48,4.62,0.012569,99.05,83.52,7200,Weekday,Monday,Medium_Load
2018-08-27 02:15:00,3.17,3.39,4.64,0.003463,76.61,75.67,8100,Weekday,Monday,Light_Load
2018-08-27 02:30:00,9.43,1.39,0.0,0.007075,77.86,89.41,9000,Weekday,Monday,Light_Load
2018-08-27 02:45:00,63.49,10.77,2.66,0.032647,92.58,83.67,9900,Weekday,Monday,Medium_Load
2018-08-27 03:00:00,18.13,3.6,0.41,0.008626,74.77,81.45,10800,Weekday,Monday,Light_Load
2018-08-27 03:15:00,27.56,5.7,4.48,0.011317,82.49,86.18,11700,Weekday,Monday,Light_Load
2018-08-27 03:30:00,28.23,6.3,4.45,0.014754,86.94,97.4,12600,Weekday,Monday,Light_Load
2018-08-27 03:45:00,13.09,4.56,0.0,0.006929,88.85,87.55,13500,Weekday,Monday,Light_Load
2018-08-27 04:00:00,31.87,7.88,1.14,0.01689,80.45,82.48,14400,Weekday,Monday,Light_Load
2018-08-27 04:15:00,15.13,6.15,0.0,0.006727,87.65,84.78,15300,Weekday,Monday,Light_Load
2018-08-27 04:30:00,64.62,20.95,4.59,0.028137,89.39,78.99,16200,Weekday,Monday,Medium_Load
2018-08-27 04:45:00,27.41,5.39,4.29,0.014157,89.39,88.02,17100,Weekday,Monday,Light_Load
2018-08-27 05:00:00,50.81,13.92,0.76,0.027826,92.67,78.17,18000,Weekday,Monday,Medium_Load
2018-08-27 05:15:00,20.44,7.52,1.55,0.013884,71.76,99.42,18900,Weekday,Monday,Light_Load
2018-08-27 05:30:00,22.52,7.7,2.3,0.010825,88.67,88.16,19800,Weekday,Monday,Light_Load
2018-08-27 05:45:00,51.72,8.55,1.29,0.026645,93.9,90.29,20700,Weekday,Monday,Medium_Load
2018-08-27 06:00:00,44.15,16.75,0.55,0.021178,96.33,97.15,21600,Weekday,Monday,Medium_Load
2018-08-27 06:15:00,42.85,4.73,3.19,0.018679,79.91,88.75,22500,Weekday,Monday,Medium_Load
2018-08-27 06:30:00,44.23,6.64,1.33,0.0223,90.98,96.84,23400,Weekday,Monday,Medium_Load
2018-08-27 06:45:00,68.18,25.81,4.13,0.035344,76.88,89.86,24300,Weekday,Monday,Medium_Load
2018-08-27 07:00:00,7.12,1.36,5.61,0.004066,79.47,85.81,25200,Weekday,Monday,Light_Load
2018-08-27 07:15:00,42.28,12.06,2.39,0.021139,81.19,99.24,26100,Weekday,Monday,Medium_Load
2018-08-27 07:30:00,44.73,13.61,3.47,0.024161,90.34,93.34,27000,Weekday,Monday,Medium_Load
2018-08-27 07:45:00,84.92,33.76,3.49,0.04309,99.15,94.47,27900,Weekday,Monday,Maximum_Load
2018-08-27 08:00:00,95.27,36.37,2.87,0.051146,94.85,80.36,28800,Weekday,Monday,Maximum_Load
2018-08-27 08:15:00,62.19,20.84,0.73,0.029755,87.1,77.14,29700,Weekday,Monday,Maximum_Load
2018-08-27 08:30:00,64.35,23.3,0.0,0.027068,98.15,88.9,30600,Weekday,Monday,Medium_Load
2018-08-27 08:45:00,106.5,13.22,0.0,0.053118,97.66,78.57,31500,Weekday,Monday,Maximum_Load
2018-08-27 09:00:00,102.02,29.93,0.22,0.050041,93.47,89.14,32400,Weekday,Monday,Maximum_Load
2018-08-27 09:15:00,84.15,16.82,2.82,0.041973,97.68,75.27,33300,Weekday,Monday,Maximum_Load
2018-08-27 09:30:00,73.28,24.01,3.39,0.033117,99.97,81.41,34200,Weekday,Monday,Maximum_Load
2018-08-27 09:45:00,15.18,8.48,3.85,0.007726,70.84,83.72,35100,Weekday,Monday,Light_Load
2018-08-27 10:00:00,88.72,16.44,2.56,0.041581,92.28,81.58,36000,Weekday,Monday,Maximum_Load
2018-08-27 10:15:00,100.54,32.11,4.11,0.049976,94.55,92.2,36900,Weekday,Monday,Maximum_Load
2018-08-27 10:30:00,85.29,16.47,4.65,0.039616,94.55,76.23,37800,Weekday,Monday,Maximum_Load
2018-08-27 10:45:00,19.49,7.83,2.98,0.011274,88.79,95.72,38700,Weekday,Monday,Light_Load
2018-08-27 11:00:00,77.62,26.13,3.24,0.037909,97.85,82.54,39600,Weekday,Monday,Maximum_Load
2018-08-27 11:15:00,50.27,9.45,0.48,0.024537,97.44,75.03,40500,Weekday,Monday,Medium_Load
2018-08-27 11:30:00,80.67,31.27,4.51,0.043011,94.68,90.98,41400,Weekday,Monday,Maximum_Load
2018-08-27 11:45:00,49.35,15.09,3.01,0.022238,81.7,87.87,42300,Weekday,Monday,Medium_Load
2018-08-27 12:00:00,49.66,19.08,4.63,0.025132,99.59,95.31,43200,Weekday,Monday,Maximum_Load
2018-08-27 12:15:00,51.98,5.69,1.47,0.026837,81.29,94.33,44100,Weekday,Monday,Medium_Load
2018-08-27 12:30:00,18.67,4.3,2.18,0.011004,81.01,89.59,45000,Weekday,Monday,Light_Load
2018-08-27 12:45:00,94.6,31.51,1.76,0.050159,96.01,97.51,45900,Weekday,Monday,Maximum_Load
2018-08-27 13:00:00,5.81,3.95,3.1,0.006431,85.89,76.29,46800,Weekday,Monday,Light_Load
2018-08-27 13:15:00,69.19,7.38,0.0,0.035022,89.45,81.86,47700,Weekday,Monday,Maximum_Load
2018-08-27 13:30:00,65.71,17.96,2.74,0.03007,97.2,89.56,48600,Weekday,Monday,Maximum_Load
2018-08-27 13:45:00,89.39,33.84,1.05,0.041353,88.88,98.15,49500,Weekday,Monday,Maximum_Load
2018-08-27 14:00:00,52.37,20.15,2.55,0.025948,83.91,94.65,50400,Weekday,Monday,Medium_Load
2018-08-27 14:15:00,68.29,23.05,1.95,0.031283,91.72,89.23,51300,Weekday,Monday,Maximum_Load
2018-08-27 14:30:00,61.69,18.38,3.21,0.029083,89.72,94.79,52200,Weekday,Monday,Medium_Load
2018-08-27 14:45:00,107.75,10.92,4.2,0.058228,85.07,90.56,53100,Weekday,Monday,Maximum_Load
2018-08-27 15:00:00,84.22,29.29,5.66,0.043555,96.54,88.23,54000,Weekday,Monday,Maximum_Load
2018-08-27 15:15:00,14.21,7.76,3.88,0.00533,77.12,81.75,54900,Weekday,Monday,Light_Load
2018-08-27 15:30:00,15.84,4.72,5.03,0.006883,83.52,97.42,55800,Weekday,Monday,Medium_Load
2018-08-27 15:45:00,32.91,11.31,1.78,0.018652,85.53,100.0,56700,Weekday,Monday,Medium_Load
2018-08-27 16:00:00,55.62,15.3,3.55,0.026135,97.04,96.83,57600,Weekday,Monday,Maximum_Load
2018-08-27 16:15:00,26.87,8.26,3.25,0.013651,94.59,98.03,58500,Weekday,Monday,Medium_Load
2018-08-27 16:30:00,90.67,17.32,4.2,0.047133,93.68,92.4,59400,Weekday,Monday,Maximum_Load
2018-08-27 16:45:00,95.39,16.78,0.77,0.046994,92.44,99.26,60300,Weekday,Monday,Maximum_Load
2018-08-27 17:00:00,96.13,35.32,6.13,0.050661,88.32,90.91,61200,Weekday,Monday,Maximum_Load
2018-08-27 17:15:00,84.93,27.63,0.72,0.038794,92.57,98.05,62100,Weekday,Monday,Maximum_Load
2018-08-27 17:30:00,47.89,17.11,1.83,0.022478,82.71,86.92,63000,Weekday,Monday,Medium_Load
2018-08-27 17:45:00,48.23,15.69,1.8,0.025032,98.61,92.13,63900,Weekday,Monday,Maximum_Load
2018-08-27 18:00:00,54.21,18.08,0.01,0.028402,94.09,81.93,64800,Weekday,Monday,Maximum_Load
2018-08-27 18:15:00,75.83,26.06,0.39,0.038803,85.52,87.09,65700,Weekday,Monday,Maximum_Load
2018-08-27 18:30:00,14.82,1.06,0.34,0.005308,72.56,99.98,66600,Weekday,Monday,Light_Load
2018-08-27 18:45:00,33.39,9.91,2.4,0.016853,85.1,99.02,67500,Weekday,Monday,Medium_Load
2018-08-27 19:00:00,19.76,8.49,4.23,0.008902,95.07,88.02,68400,Weekday,Monday,Medium_Load
2018-08-27 19:15:00,29.89,10.22,2.89,0.013463,93.33,94.08,69300,Weekday,Monday,Medium_Load
2018-08-27 19:30:00,3.0,2.54,0.96,0.003281,85.4,98.77,70200,Weekday,Monday,Light_Load
2018-08-27 19:45:00,14.65,4.95,0.06,0.004505,97.38,81.63,71100,Weekday,Monday,Medium_Load
2018-08-27 20:00:00,74.04,7.46,0.0,0.038634,90.2,82.71,72000,Weekday,Monday,Medium_Load
2018-08-27 20:15:00,59.34,9.42,3.09,0.030381,77.88,86.36,72900,Weekday,Monday,Medium_Load
2018-08-27 20:30:00,11.4,3.81,1.23,0.00573,93.14,81.9,73800,Weekday,Monday,Medium_Load
2018-08-27 20:45:00,3.0,0.0,4.3,0.0,75.14,79.66,74700,Weekday,Monday,Light_Load
2018-08-27 21:00:00,65.34,21.93,0.0,0.032682,96.76,79.26,75600,Weekday,Monday,Maximum_Load
2018-08-27 21:15:00,51.92,15.73,4.55,0.026714,98.5,78.98,76500,Weekday,Monday,Maximum_Load
2018-08-27 21:30:00,77.7,26.43,2.55,0.038409,82.38,78.37,77400,Weekday,Monday,Medium_Load
2018-08-27 21:45:00,66.18,5.97,0.39,0.035351,98.87,95.79,78300,Weekday,Monday,Maximum_Load
2018-08-27 22:00:00,15.39,3.0,3.76,0.013436,72.71,97.22,79200,Weekday,Monday,Light_Load
2018-08-27 22:15:00,35.2,4.14,3.82,0.018022,80.24,87.58,80100,Weekday,Monday,Medium_Load
2018-08-27 22:30:00,3.75,0.0,5.21,0.003108,71.93,81.55,81000,Weekday,Monday,Light_Load
2018-08-27 22:45:00,59.1,15.84,2.41,0.033525,76.79,76.23,81900,Weekday,Monday,Medium_Load
2018-08-27 23:00:00,18.94,7.72,4.06,0.00637,78.38,76.32,82800,Weekday,Monday,Light_Load
2018-08-27 23:15:00,13.55,3.42,4.41,0.007755,78.37,84.68,83700,Weekday,Monday,Light_Load
2018-08-27 23:30:00,33.4,10.79,3.56,0.016788,82.4,99.05,84600,Weekday,Monday,Light_Load
2018-08-27 23:45:00,48.2,4.35,1.12,0.024426,95.45,80.19,85500,Weekday,Monday,Medium_Load
2018-08-28 00:00:00,11.35,4.0,3.22,0.004569,84.29,99.61,0,Weekday,Tuesday,Light_Load
2018-08-28 00:15:00,74.06,17.97,3.08,0.035722,90.05,75.3,900,Weekday,Tuesday,Medium_Load
2018-08-28 00:30:00,51.71,11.94,4.74,0.02521,80.22,98.15,1800,Weekday,Tuesday,Medium_Load
2018-08-28 00:45:00,29.0,4.67,0.64,0.016163,71.07,89.08,2700,Weekday,Tuesday,Light_Load
2018-08-28 01:00:00,15.98,8.58,3.55,0.006998,73.97,91.82,3600,Weekday,Tuesday,Light_Load
2018-08-28 01:15:00,3.0,0.0,2.93,0.00301,76.1,80.87,4500,Weekday,Tuesday,Medium_Load
2018-08-28 01:30:00,4.44,0.52,0.0,0.0,85.13,80.97,5400,Weekday,Tuesday,Light_Load
2018-08-28 01:45:00,25.87,8.13,1.69,0.012026,80.05,96.52,6300,Weekday,Tuesday,Light_Load
2018-08-28 02:00:00,38.66,8.72,4.48,0.022124,82.87,97.95,7200,Weekday,Tuesday,Medium_Load
2018-08-28 02:15:00,19.8,3.87,3.57,0.00944,85.4,78.52,8100,Weekday,Tuesday,Light_Load
2018-08-28 02:30:00,27.11,7.74,1.0,0.014309,74.17,81.18,9000,Weekday,Tuesday,Light_Load
2018-08-28 02:45:00,19.73,5.36,1.29,0.009148,81.06,78.88,9900,Weekday,Tuesday,Light_Load
2018-08-28 03:00:00,11.66,0.1,1.5,0.007554,76.7,79.53,10800,Weekday,Tuesday,Light_Load
2018-08-28 03:15:00,18.67,8.73,1.0,0.007712,78.06,75.76,11700,Weekday,Tuesday,Light_Load
2018-08-28 03:30:00,19.82,4.02,0.32,0.01011,79.67,76.92,12600,Weekday,Tuesday,Light_Load
2018-08-28 03:45:00,15.89,3.29,1.96,0.008613,88.29,94.93,13500,Weekday,Tuesday,Light_Load
2018-08-28 04:00:00,8.25,2.44,2.88,0.00536,84.1,95.08,14400,Weekday,Tuesday,Light_Load
2018-08-28 04:15:00,82.37,19.94,2.7,0.040237,97.1,82.81,15300,Weekday,Tuesday,Maximum_Load
2018-08-28 04:30:00,18.88,5.76,4.78,0.006068,77.14,87.67,16200,Weekday,Tuesday,Light_Load
2018-08-28 04:45:00,28.09,4.15,0.2,0.014293,89.16,76.72,17100,Weekday,Tuesday,Medium_Load
2018-08-28 05:00:00,12.48,2.59,2.25,0.006492,82.46,96.45,18000,Weekday,Tuesday,Light_Load
2018-08-28 05:15:00,14.17,0.63,0.0,0.004808,79.39,85.8,18900,Weekday,Tuesday,Light_Load
2018-08-28 05:30:00,22.05,6.69,0.76,0.010943,81.61,83.8,19800,Weekday,Tuesday,Medium_Load
2018-08-28 05:45:00,51.91,8.92,2.94,0.028822,92.1,80.23,20700,Weekday,Tuesday,Medium_Load
2018-08-28 06:00:00,21.9,1.74,1.98,0.010689,87.02,98.64,21600,Weekday,Tuesday,Light_Load
2018-08-28 06:15:00,41.82,7.73,4.97,0.019558,92.85,96.17,22500,Weekday,Tuesday,Medium_Load
2018-08-28 06:30:00,29.43,7.44,4.13,0.016704,83.65,94.69,23400,Weekday,Tuesday,Medium_Load
2018-08-28 06:45:00,98.04,30.63,5.68,0.047681,91.69,87.68,24300,Weekday,Tuesday,Maximum_Load
2018-08-28 07:00:00,24.2,7.67,4.81,0.016558,73.73,76.95,25200,Weekday,Tuesday,Light_Load
2018-08-28 07:15:00,51.21,10.16,3.21,0.026995,82.46,77.78,26100,Weekday,Tuesday,Medium_Load
2018-08-28 07:30:00,50.24,8.73,0.54,0.028565,86.05,90.2,27000,Weekday,Tuesday,Medium_Load
2018-08-28 07:45:00,101.36,24.63,0.51,0.048715,90.4,94.64,27900,Weekday,Tuesday,Maximum_Load
2018-08-28 08:00:00,87.42,38.16,4.29,0.041784,86.27,89.1,28800,Weekday,Tuesday,Maximum_Load
2018-08-28 08:15:00,35.39,4.26,1.79,0.015783,77.8,90.64,29700,Weekday,Tuesday,Medium_Load
2018-08-28 08:30:00,87.56,30.79,4.33,0.04486,93.7,93.99,30600,Weekday,Tuesday,Maximum_Load
2018-08-28 08:45:00,80.92,30.17,1.23,0.042952,93.08,81.82,31500,Weekday,Tuesday,Maximum_Load
2018-08-28 09:00:00,87.13,35.48,0.71,0.040969,94.17,79.3,32400,Weekday,Tuesday,Maximum_Load
2018-08-28 09:15:00,105.98,30.9,4.47,0.055282,96.3,96.23,33300,Weekday,Tuesday,Maximum_Load
2018-08-28 09:30:00,64.0,10.23,3.35,0.033717,98.02,90.66,34200,Weekday,Tuesday,Maximum_Load
2018-08-28 09:45:00,19.2,2.74,1.41,0.009146,74.49,94.04,35100,Weekday,Tuesday,Light_Load
2018-08-28 10:00:00,7.48,6.49,2.33,0.005701,82.34,88.21,36000,Weekday,Tuesday,Light_Load
2018-08-28 10:15:00,68.85,14.21,4.61,0.03501,93.5,87.76,36900,Weekday,Tuesday,Maximum_Load
2018-08-28 10:30:00,70.52,23.5,4.12,0.030882,89.14,94.19,37800,Weekday,Tuesday,Medium_Load
2018-08-28 10:45:00,20.27,7.43,1.16,0.007598,78.67,97.72,38700,Weekday,Tuesday,Light_Load
2018-08-28 11:00:00,48.71,16.68,2.4,0.024569,83.34,98.42,39600,Weekday,Tuesday,Medium_Load
2018-08-28 11:15:00,52.81,13.36,5.9,0.029507,87.9,79.43,40500,Weekday,Tuesday,Maximum_Load
2018-08-28 11:30:00,13.77,2.32,5.88,0.002188,78.2,96.41,41400,Weekday,Tuesday,Light_Load
